uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw	cluster	taxonomy	umap_x	umap_y
Q9HBH0	RHOF	False	8	1.069797	0.514463	672	114.5	216	0.170387	15	0.00039	408	63987.559086012414	2	structural_hub	10.9385	9.0074
Q15406	NR6A1	False	7	1.069444	0.549585	7	0.8571	3	0.122449	12	0.0	3	10.208467790222162	1	pathway_bridge	8.4125	-0.8566
A2RUS2	DENND3	False	4	1.069005	0.771124	5	0.5	1	0.1	0	0.0	4	6.34907920174411	0	background	4.5243	1.1089
A5PLN9	TRAPPC13	False	4	1.069005	0.771124	34	10.75	13	0.316176	0	0.0	21	362.2624515999408	4	specialist	2.2871	1.1981
O75064	DENND4B	False	4	1.069005	0.771124	12	0.0	0	0.0	0	0.0	12	160.68328597481874	0	background	5.5743	0.8604
P31150	GDI1	False	4	1.069005	0.771124	145	27.0	30	0.186207	0	5e-05	115	7585.482121395926	4	specialist	7.8446	4.8702
P78524	DENND2B	False	4	1.069005	0.771124	22	4.5	8	0.204546	0	0.0	14	21.91703571539155	4	specialist	3.6874	1.615
Q13671	RIN1	False	4	1.069005	0.771124	110	8.75	14	0.079546	0	3e-05	96	4442.435496221384	4	specialist	6.6872	4.3952
Q5VZ89	DENND4C	False	4	1.069005	0.771124	135	17.25	26	0.127778	0	2e-05	109	2821.805689652875	4	specialist	6.8511	4.1197
Q60I27	ALS2CL	False	4	1.069005	0.771124	9	4.0	4	0.444444	0	0.0	5	38.43922740823374	4	specialist	1.5386	0.7137
Q68D51	DENND2C	False	4	1.069005	0.771124	13	2.0	4	0.153846	0	0.0	9	152.64509527795067	0	background	4.3052	1.7245
Q6IQ26	DENND5A	False	4	1.069005	0.771124	21	1.5	2	0.071428	0	0.0	19	295.41496247552476	0	background	5.3548	1.8673
Q6P3S1	DENND1B	False	4	1.069005	0.771124	20	6.5	11	0.325	0	0.0	9	63.55777140801883	4	specialist	2.3631	0.9944
Q6ZS11	RINL	False	4	1.069005	0.771124	13	1.5	2	0.115385	0	0.0	11	55.34537945482875	0	background	4.6506	1.809
Q6ZUT9	DENND5B	False	4	1.069005	0.771124	20	4.0	6	0.2	0	0.0	14	300.86978355710454	4	specialist	3.7335	1.6147
Q7L1V2	MON1B	False	4	1.069005	0.771124	21	2.5	3	0.119048	0	0.0	18	262.4250889761041	0	background	4.7239	2.0696
Q7Z392	TRAPPC11	False	4	1.069005	0.771124	59	16.5	23	0.279661	0	2e-05	36	3464.59189777902	4	specialist	2.5891	1.2177
Q7Z401	DENND4A	False	4	1.069005	0.771124	92	12.0	17	0.130435	0	2e-05	75	2896.5869193578365	4	specialist	6.7232	4.0344
Q86VX9	MON1A	False	4	1.069005	0.771124	14	2.5	3	0.178572	0	0.0	11	106.64389392633196	4	specialist	3.9559	1.622
Q8IV53	DENND1C	False	4	1.069005	0.771124	8	1.5	3	0.1875	0	0.0	5	30.628004581052593	4	specialist	3.7173	1.325
Q8IWF6	DENND6A	False	4	1.069005	0.771124	89	7.25	10	0.081461	0	2e-05	79	3582.5692134472642	4	specialist	6.4309	4.2403
Q8NEG7	DENND6B	False	4	1.069005	0.771124	11	1.5	2	0.136364	0	0.0	9	107.68042113166634	0	background	4.3728	1.657
Q8TB24	RIN3	False	4	1.069005	0.771124	455	29.0	51	0.063736	0	0.00045	404	73134.83249521255	2	structural_hub	11.279	10.0142
Q8TBN0	RAB3IL1	False	4	1.069005	0.771124	54	11.5	13	0.212963	0	1e-05	41	1846.8901088781117	4	specialist	3.4096	1.7165
Q8TEH3	DENND1A	False	4	1.069005	0.771124	101	12.75	22	0.126238	0	1e-05	79	1200.9330589979247	4	specialist	6.703	4.0231
Q8WVT3	TRAPPC12	False	4	1.069005	0.771124	47	15.25	17	0.324468	0	2e-05	30	2846.9374094048085	4	specialist	2.2219	1.1806
Q8WYP3	RIN2	False	4	1.069005	0.771124	22	2.5	3	0.113637	0	0.0	19	321.69450917860524	0	background	4.8435	2.0676
Q92902	HPS1	False	4	1.069005	0.771124	10	0.0	0	0.0	0	0.0	10	18.868044742555153	0	background	5.5632	0.5766
Q96NW4	ANKRD27	False	4	1.069005	0.771124	51	8.75	13	0.171568	0	1e-05	38	1602.6031445433755	4	specialist	4.3706	1.9258
Q9H6A0	DENND2D	False	4	1.069005	0.771124	35	1.0	2	0.028572	0	0.0	33	224.67280217658745	0	background	5.7567	2.6401
Q9NQG7	HPS4	False	4	1.069005	0.771124	5	0.5	1	0.1	0	0.0	4	0.56754367241414	0	background	4.5293	1.1047
Q9ULE3	DENND2A	False	4	1.069005	0.771124	5	0.5	1	0.1	0	0.0	4	6.2768844714727665	0	background	4.5364	1.1175
Q9Y2L5	TRAPPC8	False	4	1.069005	0.771124	75	18.25	23	0.243334	0	2e-05	52	3665.3122175796934	4	specialist	2.8261	1.5093
Q9H0A0	NAT10	False	4	1.068934	0.771073	327	42.5	65	0.12997	0	6e-05	262	10171.425918724544	4	specialist	7.7437	5.2851
Q9NXG2	THUMPD1	False	4	1.068934	0.771073	65	5.25	14	0.08077	0	2e-05	51	3419.0000022497034	4	specialist	6.1118	3.7061
Q9UJK0	TSR3	False	4	1.068934	0.771073	48	1.5	4	0.03125	0	1e-05	44	2012.3120639819554	4	specialist	5.9692	3.1675
Q9UNQ2	DIMT1	False	4	1.068934	0.771073	192	29.5	50	0.153646	0	1e-05	142	2371.1268727264787	4	specialist	6.9267	4.0217
P19235	EPOR	False	4	1.068453	0.770726	36	12.5	26	0.347222	1	0.0	10	565.2897709991175	4	specialist	2.1278	1.0276
Q9BXS4	TMEM59	False	6	1.068242	0.596197	205	11.1667	31	0.054472	1	0.00021	174	34048.72020480793	2	structural_hub	9.6056	7.5162
O75570	MTRF1	False	4	1.067551	0.770076	238	85.0	116	0.357143	0	3e-05	122	5677.9918913757765	4	specialist	2.023	1.7397
P03901	MT-ND4L	False	4	1.067551	0.770076	4	0.5	2	0.125	0	0.0	2	25.671873133523288	0	background	4.2449	1.1752
Q969S9	GFM2	False	4	1.067551	0.770076	178	64.0	87	0.359551	0	7e-05	91	11187.82083489877	4	specialist	2.0485	1.7767
Q96E11	MRRF	False	4	1.067551	0.770076	294	91.75	135	0.312075	0	7e-05	159	11880.296347111353	4	specialist	2.111	1.8772
Q9UGC7	MTRF1L	False	4	1.067551	0.770076	241	89.5	125	0.371369	0	2e-05	116	2845.8453730267943	4	specialist	1.9369	1.6687
Q15650	TRIP4	False	4	1.067029	0.769699	202	45.25	75	0.22401	0	3e-05	127	5161.869056630457	4	specialist	2.5942	1.8475
Q86UK7	ZNF598	False	4	1.067029	0.769699	429	72.0	162	0.167832	0	0.00012	267	18826.764583247063	2	structural_hub	8.664	6.4268
O00571	DDX3X	False	9	1.066536	0.485401	569	90.7778	188	0.159539	18	0.00016	316	26164.95039619911	2	structural_hub	10.2531	6.9841
O43490	PROM1	False	4	1.065356	0.768492	18	1.25	5	0.069444	0	0.0	13	160.4486886928219	0	background	5.2425	1.7627
P12429	ANXA3	False	4	1.065356	0.768492	49	2.0	5	0.040816	0	3e-05	44	4220.408727030597	4	specialist	6.1892	3.7027
P48307	TFPI2	False	4	1.065356	0.768492	40	1.0	3	0.025	0	1e-05	37	983.7395311546283	0	background	5.8856	2.7972
Q6P6B1	ERICH5	False	4	1.065356	0.768492	39	2.0	5	0.051282	0	1e-05	34	1617.7549653641959	4	specialist	5.8588	2.7713
Q92963	RIT1	False	5	1.064708	0.66154	21	3.8	9	0.180952	0	0.0	12	196.93365573404313	4	specialist	3.3424	2.1463
Q99578	RIT2	False	5	1.064708	0.66154	15	2.6	5	0.173333	0	0.0	10	340.7429938363166	0	background	3.4554	2.1776
Q9H792	PEAK1	False	6	1.063688	0.593655	150	38.6667	86	0.257778	1	4e-05	64	6462.652279179502	1	pathway_bridge	2.6049	2.6372
Q03405	PLAUR	False	9	1.063346	0.48395	127	14.4444	36	0.113736	27	6e-05	77	9971.920300220652	1	pathway_bridge	8.2543	2.9219
P40939	HADHA	False	7	1.063163	0.546358	534	21.8571	112	0.040931	6	0.00041	422	66225.11781455312	2	structural_hub	10.901	9.0725
P55084	HADHB	False	7	1.063163	0.546358	459	17.0	91	0.037037	6	0.00032	368	51596.34614844931	2	structural_hub	10.7405	8.6838
Q6XQN6	NAPRT	False	7	1.062838	0.546191	50	6.7143	15	0.134286	12	1e-05	29	1196.193559888505	1	pathway_bridge	8.0767	1.1879
P78545	ELF3	False	4	1.06278	0.766634	48	4.5	14	0.09375	0	0.0	34	315.4093636925739	4	specialist	5.8265	3.1876
O95347	SMC2	False	7	1.062274	0.545901	333	30.2857	64	0.090948	4	0.00012	269	19745.414829716174	1	pathway_bridge	9.3527	5.1939
Q9NTJ3	SMC4	False	7	1.062274	0.545901	295	22.1429	52	0.07506	4	9e-05	243	14577.985479019428	1	pathway_bridge	9.357	5.076
P06731	CEACAM5	False	5	1.062205	0.659985	10	1.6	2	0.16	6	0.0	6	309.5227789762303	1	pathway_bridge	9.3589	-1.228
Q9UIQ6	LNPEP	False	9	1.061437	0.483081	218	15.0	49	0.068807	20	0.00019	149	30916.080575814456	2	structural_hub	10.2281	7.1469
Q92616	GCN1	False	4	1.06127	0.765544	361	21.5	40	0.059556	0	0.00015	321	23959.055698300734	2	structural_hub	8.7815	6.8197
Q9P2K8	EIF2AK4	False	4	1.06127	0.765544	69	6.5	11	0.094203	0	1e-05	58	2119.091281541679	4	specialist	6.039	3.6438
Q9P2X3	IMPACT	False	4	1.06127	0.765544	33	2.0	4	0.060606	0	0.0	29	689.2302730081166	0	background	5.7017	2.6075
P16435	POR	False	4	1.061176	0.765477	244	21.25	61	0.08709	0	0.00024	183	39677.44180016768	2	structural_hub	9.9489	7.7239
Q9HD89	RETN	False	8	1.060843	0.510158	8	1.125	4	0.140625	15	0.0	3	150.3194853559914	1	pathway_bridge	8.4039	-0.8517
Q6UXI9	NPNT	False	4	1.059815	0.764495	7	1.5	4	0.214286	1	0.0	3	23.325424137783678	4	specialist	3.5098	1.2558
A5X5Y0	HTR3E	False	3	1.059787	0.964659	7	0.6667	1	0.095238	0	0.0	6	100.02650720311443	4	specialist	3.7306	-1.5787
O75311	GLRA3	False	3	1.059787	0.964659	9	2.0	2	0.222222	0	0.0	7	50.92295271951179	4	specialist	2.9432	-1.2359
O95264	HTR3B	False	3	1.059787	0.964659	19	1.0	1	0.052632	0	0.0	18	154.44418201330274	4	specialist	3.8023	-1.0675
P23415	GLRA1	False	3	1.059787	0.964659	4	0.0	0	0.0	0	0.0	4	5.216351799578287	4	specialist	-0.1451	-3.0466
P23416	GLRA2	False	3	1.059787	0.964659	28	0.0	0	0.0	0	0.0	28	224.34958144974266	4	specialist	4.036	-0.7519
P46098	HTR3A	False	3	1.059787	0.964659	105	2.0	4	0.019048	0	4e-05	101	5926.041098362464	4	specialist	7.2888	4.3831
P48167	GLRB	False	3	1.059787	0.964659	42	7.6667	8	0.18254	0	4e-05	34	5773.636630631925	4	specialist	3.1948	-0.406
Q70Z44	HTR3D	False	3	1.059787	0.964659	3	0.3333	1	0.111111	0	0.0	2	2.4461218630552315	4	specialist	3.7071	-1.7341
Q8WXA8	HTR3C	False	3	1.059787	0.964659	87	1.0	2	0.011494	0	3e-05	85	4333.295577497765	4	specialist	7.2235	4.2967
P07204	THBD	False	4	1.0586	0.763618	37	4.5	8	0.121622	2	2e-05	29	2866.939727247137	4	specialist	5.9117	2.9313
P10720	PF4V1	False	4	1.0586	0.763618	22	0.25	1	0.011364	2	4e-05	21	6704.908485113831	0	background	5.9407	2.387
Q9UNN8	PROCR	False	4	1.0586	0.763618	40	2.75	4	0.06875	2	2e-05	36	2630.8051239585047	4	specialist	6.0937	3.0538
P57772	EEFSEC	False	4	1.058527	0.763566	50	4.25	7	0.085	0	0.0	43	569.6267971516111	4	specialist	5.8063	3.2367
Q8IV42	PSTK	False	4	1.058527	0.763566	5	0.0	0	0.0	0	0.0	5	30.777437765801533	0	background	5.6222	-0.0732
Q96T21	SECISBP2	False	4	1.058527	0.763566	81	1.0	1	0.012346	0	0.0	80	705.6909673312872	0	background	5.9402	3.9829
Q99611	SEPHS2	False	4	1.058527	0.763566	31	1.75	4	0.056452	0	0.0	27	574.5493258657428	0	background	5.6654	2.5679
Q9HD40	SEPSECS	False	4	1.058527	0.763566	18	1.25	2	0.069445	0	0.0	16	83.53041198232695	0	background	5.2376	1.7852
P43251	BTD	False	7	1.058126	0.543769	35	2.8571	8	0.081633	12	1e-05	22	1172.3927968887638	1	pathway_bridge	7.8258	1.0622
P50747	HLCS	False	7	1.058126	0.543769	39	1.8571	8	0.047619	12	1e-05	30	1884.6231528544913	1	pathway_bridge	7.8159	1.3004
P13725	OSM	False	6	1.057932	0.590443	14	3.5	7	0.25	2	0.0	7	294.394822397404	0	background	9.9314	-1.7245
Q5VWK5	IL23R	False	5	1.056179	0.656241	11	2.4	4	0.218182	1	0.0	7	673.7497365133052	4	specialist	3.2189	1.8215
Q9NPF7	IL23A	False	5	1.056179	0.656241	7	3.0	4	0.428571	1	0.0	3	53.60032556167096	4	specialist	1.4499	0.8346
Q9Y5U5	TNFRSF18	False	9	1.056129	0.480665	10	1.2222	5	0.122222	20	0.0	5	38.9197129112353	1	pathway_bridge	8.1757	-0.5922
Q70JA7	CHSY3	False	5	1.055793	0.656001	46	3.4	5	0.073913	0	1e-05	41	1296.2217692072493	0	background	5.2268	3.8408
Q7L1S5	CHST9	False	5	1.055793	0.656001	10	0.2	1	0.02	0	0.0	9	36.255375576914865	0	background	5.0786	1.3475
Q8IZ52	CHPF	False	5	1.055793	0.656001	53	2.4	6	0.045283	0	1e-05	47	1462.663347558233	0	background	5.2967	4.3804
Q8N6G5	CSGALNACT2	False	5	1.055793	0.656001	119	10.0	27	0.084034	0	6e-05	92	10217.407620085818	4	specialist	6.6638	5.5929
Q8NET6	CHST13	False	5	1.055793	0.656001	5	0.0	0	0.0	0	0.0	5	84.93700693536123	0	background	5.4831	-0.2305
Q8TDX6	CSGALNACT1	False	5	1.055793	0.656001	63	2.4	6	0.038095	0	1e-05	57	2262.429932014894	0	background	5.4464	4.4656
Q9NPF2	CHST11	False	5	1.055793	0.656001	21	0.2	1	0.009524	0	0.0	20	375.3204612318743	0	background	5.0078	2.7649
Q9NRB3	CHST12	False	5	1.055793	0.656001	70	2.2	6	0.031428	0	1e-05	64	1652.0711208603418	0	background	5.54	4.4328
Q9NS84	CHST7	False	5	1.055793	0.656001	30	0.2	1	0.006667	0	0.0	29	575.7708085214027	0	background	4.9311	3.012
Q9P2E5	CHPF2	False	5	1.055793	0.656001	81	5.0	11	0.061728	0	3e-05	70	4412.40879072155	0	background	5.6586	4.9603
Q9UHR5	SAP30BP	False	4	1.055277	0.761222	113	10.75	30	0.095133	0	1e-05	83	1734.3106057126392	4	specialist	6.4119	4.2151
Q9UIF9	BAZ2A	False	4	1.055277	0.761222	77	15.5	27	0.201299	0	0.0	50	526.5503044786356	4	specialist	3.6242	1.7852
O00291	HIP1	False	8	1.054894	0.507297	94	11.0	22	0.117021	16	2e-05	64	3009.7819334032274	1	pathway_bridge	7.8306	1.9883
Q9UBS0	RPS6KB2	False	8	1.054128	0.506928	254	32.625	127	0.128445	16	0.00015	109	23639.1543230991	2	structural_hub	10.1453	6.7351
Q9BRX2	PELO	False	4	1.054086	0.760363	116	8.25	28	0.071121	0	2e-05	88	2527.216214458141	4	specialist	6.448	4.3958
P49675	STAR	False	7	1.051157	0.540188	11	0.5714	2	0.051948	10	0.0	9	50.67892161859097	1	pathway_bridge	7.5691	-0.2137
Q96EH3	MALSU1	False	4	1.050519	0.75779	175	59.0	74	0.337143	0	5e-05	101	8665.233503923626	4	specialist	2.0162	1.7759
Q9H3J6	MTRFR	False	4	1.050519	0.75779	227	90.75	120	0.39978	0	2e-05	107	3548.0269527958803	4	specialist	1.8635	1.605
Q9NQG6	MIEF1	False	4	1.050519	0.75779	49	2.5	5	0.05102	0	1e-05	44	1595.9767832543205	4	specialist	5.957	3.3605
Q9P0P8	MTRES1	False	4	1.050519	0.75779	281	98.75	138	0.351424	0	3e-05	143	5050.03223156891	4	specialist	2.0177	1.783
Q8TCT7	SPPL2B	False	4	1.049929	0.757364	232	5.0	18	0.021552	0	0.00018	214	28555.290615589885	2	structural_hub	9.092	6.9721
Q8TCT8	SPPL2A	False	4	1.049929	0.757364	17	0.75	2	0.044118	0	0.0	15	320.40058303193786	0	background	5.2948	1.8189
Q96DZ5	CLIP3	False	4	1.049929	0.757364	15	6.25	10	0.416667	0	0.0	5	119.51610992323835	4	specialist	1.5866	0.7701
O60496	DOK2	False	7	1.049596	0.539386	110	13.2857	27	0.120779	12	2e-05	74	3108.2039388918924	1	pathway_bridge	7.9329	2.0775
O15121	DEGS1	False	7	1.049206	0.539185	74	6.1429	13	0.083012	12	2e-05	53	2828.908723595258	1	pathway_bridge	7.7581	1.9696
Q8N138	ORMDL3	False	7	1.049206	0.539185	58	4.2857	10	0.073892	12	3e-05	42	4306.506186093604	1	pathway_bridge	7.7586	1.9896
Q6VUC0	TFAP2E	False	6	1.047672	0.584717	1	0.0	0	0.0	1	0.0	1	0.0	0	background	5.5691	-1.1792
Q7Z6R9	TFAP2D	False	6	1.047672	0.584717	76	7.5	12	0.098684	1	2e-05	64	3437.5551709085444	0	background	5.2091	4.8331
P16118	PFKFB1	False	6	1.047305	0.584512	21	3.1667	5	0.150794	4	0.0	16	509.02838712323336	1	pathway_bridge	8.5398	0.495
O95302	FKBP9	False	4	1.047108	0.755329	77	5.25	19	0.068182	0	1e-05	58	2045.3687408948526	4	specialist	6.1269	3.8506
Q9BVG8	KIFC3	False	4	1.047108	0.755329	247	9.75	37	0.039474	0	0.00014	210	23110.76803680206	2	structural_hub	8.7192	6.7386
Q9H1H9	KIF13A	False	4	1.047108	0.755329	39	2.0	8	0.051282	0	0.0	31	810.2481196975996	0	background	5.7129	2.7585
Q9Y2T2	AP3M1	False	4	1.047108	0.755329	150	6.25	23	0.041667	0	6e-05	127	9396.154230578155	4	specialist	7.083	5.5419
Q9Y6D5	ARFGEF2	False	4	1.047108	0.755329	135	8.25	29	0.061111	0	0.0001	106	15758.830172524622	4	specialist	7.8118	6.0085
P43897	TSFM	False	4	1.047035	0.755276	370	101.25	154	0.273649	0	9e-05	216	15251.067131136702	4	specialist	8.197	5.5819
P46199	MTIF2	False	4	1.047035	0.755276	342	100.75	150	0.294591	0	9e-05	192	14186.369441240624	4	specialist	8.2321	5.5755
Q96DP5	MTFMT	False	4	1.047035	0.755276	95	46.5	60	0.489474	0	1e-05	35	1301.594823285345	4	specialist	1.3515	0.9561
Q96RP9	GFM1	False	4	1.047035	0.755276	317	102.75	151	0.324133	0	5e-05	166	7881.246529814633	4	specialist	2.0781	1.8471
Q9H2K0	MTIF3	False	4	1.047035	0.755276	292	88.5	120	0.303082	0	0.00019	172	31244.45387160924	2	structural_hub	9.0547	6.6008
P55089	UCN	False	7	1.045572	0.537318	3	1.1429	2	0.380953	12	0.0	1	140.4747057426959	1	pathway_bridge	11.013	-1.9967
Q6ZMY3	SPOCD1	False	4	1.044977	0.753792	3	0.25	1	0.083333	0	0.0	2	1.580586549992429	0	background	4.4783	1.1352
Q9UH62	ARMCX3	False	5	1.044808	0.649176	139	17.6	39	0.126619	0	5e-05	100	8534.690660412745	4	specialist	6.2602	5.4281
P62310	LSM3	False	6	1.043922	0.582624	115	23.0	41	0.2	6	5e-05	74	7944.309335724811	1	pathway_bridge	9.1516	1.8429
P62312	LSM6	False	6	1.043922	0.582624	88	27.0	46	0.306818	6	2e-05	42	3660.950844566265	1	pathway_bridge	10.6018	-0.6537
Q9UK45	LSM7	False	6	1.043922	0.582624	108	26.6667	45	0.246914	6	0.0001	63	15803.763809507658	4	specialist	7.5688	6.0581
Q9Y333	LSM2	False	6	1.043922	0.582624	172	44.6667	78	0.25969	6	3e-05	94	4118.197256731305	1	pathway_bridge	9.23	1.8621
Q9Y4Y9	LSM5	False	6	1.043922	0.582624	70	20.8333	32	0.297619	6	1e-05	38	1770.1141938629619	1	pathway_bridge	10.6558	-0.6786
Q9Y4Z0	LSM4	False	6	1.043922	0.582624	179	43.3333	77	0.242086	6	5e-05	102	7541.147090481467	1	pathway_bridge	9.1678	1.8849
Q70CQ3	USP30	False	8	1.043227	0.501686	113	10.0	22	0.088496	16	5e-05	89	7579.357303257085	1	pathway_bridge	8.105	2.7227
A0MZ66	SHTN1	False	5	1.042209	0.647561	129	8.8	20	0.068217	0	3e-05	109	4994.671355191694	0	background	6.011	5.1428
O75676	RPS6KA4	False	5	1.042209	0.647561	86	9.2	21	0.106977	0	3e-05	65	5630.053585482743	4	specialist	6.0123	4.7054
O00398	P2RY10	False	8	1.042138	0.501162	105	2.75	16	0.026191	8	2e-05	89	2495.988013394623	1	pathway_bridge	7.9124	2.2826
P43657	LPAR6	False	8	1.042138	0.501162	66	0.875	7	0.013258	8	1e-05	59	1822.682091843621	1	pathway_bridge	7.8026	1.7814
Q15077	P2RY6	False	8	1.042138	0.501162	375	11.5	74	0.030667	8	9e-05	301	14680.290028737745	1	pathway_bridge	9.4078	5.0496
Q99677	LPAR4	False	8	1.042138	0.501162	35	1.25	8	0.035714	8	0.0	27	298.52377460620033	1	pathway_bridge	7.6633	1.2161
Q9Y2R2	PTPN22	False	5	1.041052	0.646842	51	7.2	13	0.141176	1	1e-05	38	1030.8195327143628	0	background	5.0882	3.6627
O75746	SLC25A12	False	7	1.041044	0.534991	241	26.0	64	0.107884	14	0.0002	165	31923.303285097612	2	structural_hub	10.3016	7.1373
Q9UJS0	SLC25A13	False	7	1.041044	0.534991	289	12.5714	41	0.0435	14	9e-05	243	14917.426522892647	1	pathway_bridge	9.4225	5.0119
Q13371	PDCL	False	4	1.040863	0.750824	127	26.75	43	0.21063	0	7e-05	84	10864.413384838535	4	specialist	8.0567	5.2547
P61019	RAB2A	False	8	1.040204	0.500233	539	31.125	80	0.057746	15	0.00051	442	82943.79159947117	2	structural_hub	11.5015	10.6292
O14521	SDHD	False	5	1.039137	0.645652	19	2.4	4	0.126316	2	0.0	15	202.15054215874144	0	background	4.3387	2.5505
P21912	SDHB	False	5	1.039137	0.645652	200	31.8	64	0.159	2	9e-05	136	14878.517736559372	4	specialist	7.4725	6.157
P31040	SDHA	False	5	1.039137	0.645652	392	40.2	101	0.102551	2	0.00038	291	62255.034745919525	2	structural_hub	10.7598	8.9367
Q99643	SDHC	False	5	1.039137	0.645652	21	4.0	6	0.190476	2	0.0	15	189.4189539132074	4	specialist	3.3238	2.1329
P26718	KLRK1	False	6	1.038367	0.579524	21	1.6667	5	0.079365	6	0.0	16	686.2891989919498	1	pathway_bridge	7.7531	0.5395
Q13241	KLRD1	False	6	1.038367	0.579524	102	7.6667	18	0.075164	6	2e-05	84	3079.3599290797715	1	pathway_bridge	8.3155	2.5883
O95819	MAP4K4	False	4	1.038235	0.748928	241	21.75	35	0.090249	0	0.0001	206	16778.407234993287	4	specialist	8.0962	6.1602
Q8N4C8	MINK1	False	4	1.038235	0.748928	176	14.5	26	0.082386	0	5e-05	150	8180.913841036643	4	specialist	7.0246	5.1431
Q99683	MAP3K5	False	4	1.038235	0.748928	131	17.0	26	0.129771	0	3e-05	105	5122.274874562236	4	specialist	6.8204	4.2229
Q9UKE5	TNIK	False	4	1.038235	0.748928	156	12.75	24	0.081731	0	3e-05	132	5287.559421572957	4	specialist	6.6789	4.6457
O95476	CTDNEP1	False	6	1.03811	0.57938	70	5.5	9	0.078571	0	2e-05	61	3058.316056179361	0	background	5.1347	4.9144
Q8N9A8	CNEP1R1	False	6	1.03811	0.57938	6	1.1667	2	0.194445	0	0.0	4	16.48987464319477	0	background	3.1836	2.2896
Q8WWQ2	HPSE2	False	5	1.037498	0.644634	23	0.2	1	0.008696	0	0.0	22	266.41954565105283	0	background	4.9312	2.9074
Q15915	ZIC1	False	5	1.037436	0.644595	113	6.8	29	0.060177	4	5e-05	84	8311.931361624924	1	pathway_bridge	8.7327	3.4263
Q96IY4	CPB2	False	7	1.0374	0.533118	12	2.1429	4	0.178571	12	0.0	6	49.990343702147484	1	pathway_bridge	8.9665	-0.9897
P46821	MAP1B	False	5	1.0357	0.643517	532	94.2	179	0.177068	0	0.00029	353	46485.190510655884	2	structural_hub	10.1641	8.2407
Q9H2X3	CLEC4M	False	5	1.0357	0.643517	15	3.4	5	0.226667	0	0.0	10	198.07163818350153	4	specialist	3.0892	1.9535
P25791	LMO2	False	5	1.035268	0.643248	252	36.8	61	0.146032	0	0.00017	191	28134.052288419418	2	structural_hub	8.7595	7.1076
P25800	LMO1	False	5	1.035268	0.643248	149	15.6	25	0.104698	0	9e-05	124	15221.211525959247	4	specialist	7.3572	6.2721
Q14213	EBI3	False	6	1.03501	0.57765	14	4.6667	9	0.333333	1	0.0	5	644.0457436563637	4	specialist	1.807	2.4587
Q6UWB1	IL27RA	False	6	1.03501	0.57765	64	8.5	20	0.132812	1	2e-05	44	3527.1623304981877	0	background	4.9399	4.3484
P23468	PTPRD	False	4	1.03439	0.746154	130	9.0	16	0.069231	1	0.00016	114	25309.510451195463	2	structural_hub	8.8687	6.8569
P07738	BPGM	False	4	1.03419	0.74601	30	2.75	5	0.091667	0	1e-05	25	1754.2390789946428	0	background	5.413	2.6956
P08237	PFKM	False	4	1.03419	0.74601	179	9.5	22	0.053072	0	6e-05	157	9678.812158240173	4	specialist	7.0926	5.5375
P46926	GNPDA1	False	4	1.03419	0.74601	62	5.0	16	0.080645	0	1e-05	46	2264.7352579265134	4	specialist	5.9528	3.5431
P52789	HK2	False	4	1.03419	0.74601	131	8.25	22	0.062977	0	3e-05	109	5335.278294476793	4	specialist	6.5827	4.6398
Q01813	PFKP	False	4	1.03419	0.74601	287	11.5	30	0.04007	0	7e-05	257	10648.365757854981	4	specialist	7.2576	5.6818
Q2TB90	HKDC1	False	4	1.03419	0.74601	49	4.75	10	0.096939	0	2e-05	39	2975.307927812449	4	specialist	5.844	3.4905
Q6PCE3	PGM2L1	False	4	1.03419	0.74601	17	2.25	5	0.132353	0	0.0	12	109.63696467807175	0	background	4.4978	1.9582
Q8TDQ7	GNPDA2	False	4	1.03419	0.74601	38	2.75	7	0.072369	0	1e-05	31	1531.061227841854	0	background	5.6779	3.184
Q9BRR6	ADPGK	False	4	1.03419	0.74601	104	6.75	16	0.064904	0	3e-05	88	5620.483409541979	4	specialist	6.4603	4.598
Q13163	MAP2K5	False	4	1.034087	0.745936	110	14.25	41	0.129546	0	4e-05	69	6790.750809479082	4	specialist	6.6016	4.229
A6NCW0	USP17L3	False	4	1.033695	0.745654	2	1.0	1	0.5	0	0.0	1	4.262306456091042	4	specialist	1.026	0.1697
A8MUK1	USP17L5	False	4	1.033695	0.745654	1	0.0	0	0.0	0	0.0	1	0.0	0	background	5.8037	-1.0446
C9JPN9	USP17L12	False	4	1.033695	0.745654	1	1.0	1	1.0	0	0.0	0	0.0	4	specialist	3.6714	-5.6971
D6R9N7	USP17L18	False	4	1.033695	0.745654	2	0.75	1	0.375	0	0.0	1	0.4330966019968635	4	specialist	1.7475	0.7013
D6RA61	USP17L22	False	4	1.033695	0.745654	1	0.0	0	0.0	0	0.0	1	0.0	0	background	5.8201	-1.0639
D6RBQ6	USP17L17	False	4	1.033695	0.745654	1	0.0	0	0.0	0	0.0	1	0.0	0	background	5.7935	-1.0596
D6RCP7	USP17L19	False	4	1.033695	0.745654	1	0.0	0	0.0	0	0.0	1	0.0	0	background	5.83	-1.0466
O75317	USP12	False	4	1.033695	0.745654	68	12.0	16	0.17647	0	2e-05	52	3745.039629024698	4	specialist	6.2014	3.6677
