gene1	gene2	annotation	direction	score	ann_class	shared_pathways	pathway_type	n_pathways_g1	n_pathways_g2	local_degree_g1	local_degree_g2	mean_local_degree	ratio_g1	ratio_g2	global_degree_g1	global_degree_g2	betweenness_g1	betweenness_g2	taxonomy_g1	taxonomy_g2	mean_global_degree	mean_betweenness
HMGB2	TAF1	expression regulated by	<-	1.0	expression	0	inter	4	20	6.0	35.95	20.975	0.0235	0.1523	255	236	5.731481723828103e-05	0.0001310084006509319	background	pathway_bridge	245.5	9.416160894460646e-05
HMGB2	TNIP1	predicted	-	0.89	predicted	0	inter	4	4	6.0	124.0	65.0	0.0235	0.105	255	1181	5.731481723828103e-05	0.0015227860871033087	background	structural_hub	718.0	0.0007900504521707949
HMGB2	TNIP2	predicted	-	0.89	predicted	0	inter	4	29	6.0	41.655	23.828	0.0235	0.0452	255	922	5.731481723828103e-05	0.0017900105611943686	background	structural_hub	588.5	0.0009236626892163249
HMGB2	TOP2A	predicted	-	0.93	predicted	0	inter	4	10	6.0	58.6	32.3	0.0235	0.1136	255	516	5.731481723828103e-05	0.00015000007408735153	background	pathway_bridge	385.5	0.00010365744566281628
HMGB2	UHRF2	predicted	-	0.89	predicted	0	inter	4	5	6.0	21.0	13.5	0.0235	0.1615	255	130	5.731481723828103e-05	9.117410841884855e-06	background	background	192.5	3.321611404008294e-05
HMGB2	USP14	predicted	-	0.89	predicted	0	inter	4	28	6.0	38.643	22.321	0.0235	0.0802	255	482	5.731481723828103e-05	0.00013734736254851352	background	pathway_bridge	368.5	9.733108989339727e-05
HMGB2	WDR5	predicted	-	0.89	predicted	0	inter	4	41	6.0	85.073	45.537	0.0235	0.0785	255	1084	5.731481723828103e-05	0.0018796118855553287	background	structural_hub	669.5	0.0009684633513968049
HMGCR	PRKAA1	predicted	-	0.89	predicted	0	inter	12	25	3.333	25.92	14.627	0.029	0.1009	115	257	2.2879945915827222e-05	0.0002217321374529652	pathway_bridge	pathway_bridge	186.0	0.0001223060416843962
HMOX1	KCNH2	expression regulated by	<-	1.0	expression	0	inter	29	5	5.241	2.4	3.821	0.0403	0.0571	130	42	7.221896400551097e-05	1.0605436687410043e-05	pathway_bridge	pathway_bridge	86.0	4.141220034646051e-05
HMOX1	MAFF	expression regulated by	<-	1.0	expression	0	inter	29	2	5.241	2.5	3.871	0.0403	0.0568	130	44	7.221896400551097e-05	8.675004267205756e-05	pathway_bridge	background	87.0	7.948450333878427e-05
HMOX1	NFIC	expression regulated by	<-	1.0	expression	0	inter	29	4	5.241	60.5	32.871	0.0403	0.0742	130	815	7.221896400551097e-05	0.0008340220199170767	pathway_bridge	pathway_bridge	472.5	0.00045312049196129386
HMOX1	SPI1	expression regulated by	<-	1.0	expression	0	inter	29	7	5.241	15.143	10.192	0.0403	0.3155	130	48	7.221896400551097e-05	1.1836141622861389e-05	pathway_bridge	pathway_bridge	89.0	4.202755281418618e-05
HMOX1	TFAP2A	expression regulated by	<-	1.0	expression	0	inter	29	31	5.241	13.742	9.492	0.0403	0.1374	130	100	7.221896400551097e-05	1.6696671375853526e-05	pathway_bridge	pathway_bridge	115.0	4.445781769068225e-05
HMOX1	USF1	expression regulated by	<-	1.0	expression	0	inter	29	8	5.241	10.875	8.058	0.0403	0.1359	130	80	7.221896400551097e-05	0.0001666439677977747	pathway_bridge	pathway_bridge	105.0	0.00011943146590164284
HMOX1	USF2	expression regulated by	<-	1.0	expression	0	inter	29	4	5.241	7.75	6.496	0.0403	0.1722	130	45	7.221896400551097e-05	2.671897149415217e-06	pathway_bridge	background	87.5	3.744543057746309e-05
HNF1A	MAX	expression regulated by	<-	1.0	expression	0	inter	3	13	9.0	25.462	17.231	0.1475	0.1122	61	227	2.4903354412704363e-06	6.450199693554455e-05	background	pathway_bridge	144.0	3.349616618840749e-05
HNF1A	NLK	inhibited by	|-	1.0	inhibit	0	inter	3	4	9.0	10.5	9.75	0.1475	0.1522	61	69	2.4903354412704363e-06	7.5572566548541e-06	background	background	65.0	5.023796048062268e-06
HNF1A	PCBD1	predicted	-	0.91	predicted	0	inter	3	3	9.0	4.667	6.833	0.1475	0.0549	61	85	2.4903354412704363e-06	4.5709933569558965e-05	background	background	73.0	2.41001345054147e-05
HNF1A	SP1	expression regulated by; reaction	<-	1.0	expression	0	inter	3	47	9.0	33.383	21.191	0.1475	0.0982	61	340	2.4903354412704363e-06	0.00016108874558940663	background	pathway_bridge	200.5	8.178954051533854e-05
HNF1A	TLE1	complex; reaction	-	1.0	complex	0	inter	3	19	9.0	13.053	11.026	0.1475	0.0634	61	206	2.4903354412704363e-06	0.0014137941350228734	background	structural_hub	133.5	0.0007081422352320719
HNF1A	TLE5	complex; reaction	-	1.0	complex	0	inter	3	4	9.0	25.25	17.125	0.1475	0.0587	61	430	2.4903354412704363e-06	0.0005099951345710639	background	pathway_bridge	245.5	0.00025624273500616715
HNF1B	PCBD1	predicted	-	0.93	predicted	0	inter	10	3	8.4	4.667	6.533	0.0447	0.0549	188	85	1.7669352435234134e-05	4.5709933569558965e-05	pathway_bridge	background	136.5	3.168964300239655e-05
HNF4A	IL1RN	expression regulates	->	1.0	expression	0	inter	9	6	50.444	5.0	27.722	0.1918	0.1111	263	45	7.753229633539562e-05	3.6048367550795527e-06	pathway_bridge	pathway_bridge	154.0	4.0568566545237585e-05
HNF4A	IL2RG	expression regulates	->	1.0	expression	0	inter	9	18	50.444	6.0	28.222	0.1918	0.2308	263	26	7.753229633539562e-05	5.850782541033877e-06	pathway_bridge	pathway_bridge	144.5	4.169153943821475e-05
HNF4A	JUND	expression regulated by	<-	1.0	expression	0	inter	9	15	50.444	13.267	31.856	0.1918	0.1746	263	76	7.753229633539562e-05	4.4019733504822096e-06	pathway_bridge	pathway_bridge	169.5	4.0967134842938914e-05
HNF4A	LCAT	expression regulates	->	1.0	expression	0	inter	9	4	50.444	3.25	26.847	0.1918	0.5417	263	6	7.753229633539562e-05	6.0595808268143364e-09	pathway_bridge	background	134.5	3.876917795811122e-05
HNF4A	MAPK8	activated by	<-	1.0	activate	0	inter	9	55	50.444	18.909	34.677	0.1918	0.0852	263	222	7.753229633539562e-05	0.00017273778545195975	pathway_bridge	pathway_bridge	242.5	0.00012513504089367767
HNF4A	MGST2	expression regulates	->	1.0	expression	0	inter	9	5	50.444	0.2	25.322	0.1918	0.0051	263	39	7.753229633539562e-05	7.092886513703379e-06	pathway_bridge	background	151.0	4.23125914245495e-05
HNF4A	MOGAT3	expression regulates	->	1.0	expression	0	inter	9	4	50.444	0.75	25.597	0.1918	0.0341	263	22	7.753229633539562e-05	1.0184814796785699e-06	pathway_bridge	background	142.5	3.9275388907537094e-05
HNF4A	NEU4	expression regulates	->	1.0	expression	0	inter	9	11	50.444	1.0	25.722	0.1918	0.037	263	27	7.753229633539562e-05	1.0548408037403533e-06	pathway_bridge	pathway_bridge	145.0	3.929356856956799e-05
HNF4A	NFATC3	expression regulates	->	1.0	expression	0	inter	9	10	50.444	2.7	26.572	0.1918	0.0643	263	42	7.753229633539562e-05	2.200961790107053e-06	pathway_bridge	pathway_bridge	152.5	3.986662906275134e-05
HNF4A	NFE2L2	expression regulates	->	1.0	expression	0	inter	9	28	50.444	22.893	36.669	0.1918	0.1396	263	164	7.753229633539562e-05	5.596315354240016e-05	pathway_bridge	pathway_bridge	213.5	6.67477249388979e-05
HNF4A	NFKBIA	expression regulates	->	1.0	expression	0	inter	9	66	50.444	24.97	37.707	0.1918	0.1195	263	209	7.753229633539562e-05	5.639427859907897e-05	pathway_bridge	pathway_bridge	236.0	6.69632874672373e-05
HNF4A	NLK	inhibited by	|-	1.0	inhibit	0	inter	9	4	50.444	10.5	30.472	0.1918	0.1522	263	69	7.753229633539562e-05	7.5572566548541e-06	pathway_bridge	background	166.0	4.254477649512486e-05
HNF4A	NOSTRIN	expression regulates	->	1.0	expression	0	inter	9	2	50.444	2.0	26.222	0.1918	0.1667	263	12	7.753229633539562e-05	2.7257412554524394e-07	pathway_bridge	background	137.5	3.890243523047043e-05
HNF4A	NRIP1	predicted	-	0.88	predicted	0	inter	9	16	50.444	18.188	34.316	0.1918	0.1166	263	156	7.753229633539562e-05	0.00025708944084127213	pathway_bridge	pathway_bridge	209.5	0.00016731086858833388
HNF4A	NSD2	expression regulates	->	1.0	expression	0	inter	9	15	50.444	14.067	32.256	0.1918	0.0539	263	261	7.753229633539562e-05	2.523377264748916e-05	pathway_bridge	pathway_bridge	262.0	5.1383034491442396e-05
HNF4A	OSBPL10	expression regulates	->	1.0	expression	0	inter	9	5	50.444	3.6	27.022	0.1918	0.059	263	61	7.753229633539562e-05	2.4135511237357437e-06	pathway_bridge	background	162.0	3.997292372956568e-05
HNF4A	PECR	expression regulates	->	1.0	expression	0	inter	9	6	50.444	1.0	25.722	0.1918	0.04	263	25	7.753229633539562e-05	1.1635230169421342e-06	pathway_bridge	pathway_bridge	144.0	3.934790967616888e-05
HNF4A	PIK3CG	expression regulates	->	1.0	expression	0	inter	9	29	50.444	7.31	28.877	0.1918	0.2521	263	29	7.753229633539562e-05	3.1935662626007395e-06	pathway_bridge	pathway_bridge	146.0	4.036293129899818e-05
HNF4A	PIM1	expression regulates	->	1.0	expression	0	inter	9	13	50.444	6.077	28.261	0.1918	0.0935	263	65	7.753229633539562e-05	4.507695974368179e-06	pathway_bridge	pathway_bridge	164.0	4.10199961548819e-05
HNF4A	PLCD1	expression regulates	->	1.0	expression	0	inter	9	3	50.444	1.0	25.722	0.1918	0.0192	263	52	7.753229633539562e-05	3.302649276613497e-05	pathway_bridge	background	157.5	5.527939455076529e-05
HNF4A	PLG	expression regulates	->	1.0	expression	0	inter	9	13	50.444	9.538	29.991	0.1918	0.1343	263	71	7.753229633539562e-05	1.0420108092701053e-05	pathway_bridge	pathway_bridge	167.0	4.3976202214048336e-05
HNF4A	PSMD10	predicted	-	0.91	predicted	0	inter	9	3	50.444	66.333	58.389	0.1918	0.3437	263	193	7.753229633539562e-05	4.10424937508443e-05	pathway_bridge	background	228.0	5.9287395043119964e-05
HNF4A	SARM1	expression regulates	->	1.0	expression	0	inter	9	10	50.444	5.6	28.022	0.1918	0.1037	263	54	7.753229633539562e-05	2.685513153345528e-06	pathway_bridge	pathway_bridge	158.5	4.010890474437058e-05
HNF4A	SERPINA1	expression regulates	->	1.0	expression	0	inter	9	18	50.444	11.667	31.056	0.1918	0.0864	263	135	7.753229633539562e-05	4.026982514218636e-05	pathway_bridge	pathway_bridge	199.0	5.890106073879099e-05
HNF4A	SH2D2A	expression regulates	->	1.0	expression	0	inter	9	4	50.444	12.5	31.472	0.1918	0.2604	263	48	7.753229633539562e-05	6.392555368878329e-06	pathway_bridge	background	155.5	4.1962425852136976e-05
HNF4A	SLC38A3	expression regulates	->	1.0	expression	0	inter	9	4	50.444	0.0	25.222	0.1918	0.0	263	8	7.753229633539562e-05	8.626661913574773e-08	pathway_bridge	background	135.5	3.8809281477265684e-05
HNF4A	SLC40A1	expression regulates	->	1.0	expression	0	inter	9	7	50.444	2.143	26.294	0.1918	0.0523	263	41	7.753229633539562e-05	9.007918989222094e-07	pathway_bridge	pathway_bridge	152.0	3.9216544117158914e-05
HNF4A	SLC4A1	expression regulates	->	1.0	expression	0	inter	9	9	50.444	7.222	28.833	0.1918	0.0481	263	150	7.753229633539562e-05	5.505578557409131e-05	pathway_bridge	pathway_bridge	206.5	6.629404095474347e-05
HNF4A	SMYD3	expression regulates	->	1.0	expression	0	inter	9	3	50.444	3.667	27.056	0.1918	0.0524	263	70	7.753229633539562e-05	2.5584409947163165e-05	pathway_bridge	background	166.5	5.155835314127939e-05
HNF4A	SOAT2	expression regulates	->	1.0	expression	0	inter	9	4	50.444	0.0	25.222	0.1918	0.0	263	6	7.753229633539562e-05	4.260582738474456e-08	pathway_bridge	background	134.5	3.878745108139018e-05
HNF4A	SRPK2	expression regulates	->	1.0	expression	0	inter	9	8	50.444	63.125	56.785	0.1918	0.0894	263	706	7.753229633539562e-05	0.0012603876832643793	pathway_bridge	structural_hub	484.5	0.0006689599897998875
HNF4A	STK4	expression regulates	->	1.0	expression	0	inter	9	2	50.444	117.0	83.722	0.1918	0.1129	263	1036	7.753229633539562e-05	0.0006885939779831056	pathway_bridge	pathway_bridge	649.5	0.0003830631371592506
HNF4A	SYNJ2	expression regulates	->	1.0	expression	0	inter	9	8	50.444	4.375	27.41	0.1918	0.0994	263	44	7.753229633539562e-05	1.7931435813292055e-06	pathway_bridge	pathway_bridge	153.5	3.966271995836241e-05
HNF4A	TDP2	expression regulates	->	1.0	expression	0	inter	9	3	50.444	4.333	27.389	0.1918	0.0586	263	74	7.753229633539562e-05	5.313614234536605e-05	pathway_bridge	background	168.5	6.533421934038084e-05
HNF4A	TEX15	expression regulates	->	1.0	expression	0	inter	9	4	50.444	1.5	25.972	0.1918	0.075	263	20	7.753229633539562e-05	1.6415622358369052e-06	pathway_bridge	background	141.5	3.958692928561626e-05
HNF4A	UGT2B10	expression regulates	->	1.0	expression	0	inter	9	6	50.444	1.167	25.806	0.1918	0.2917	263	4	7.753229633539562e-05	1.956707628916092e-07	pathway_bridge	pathway_bridge	133.5	3.8863983549143616e-05
HNF4A	ZNF131	expression regulates	->	1.0	expression	0	inter	9	5	50.444	13.6	32.022	0.1918	0.1115	263	122	7.753229633539562e-05	5.0578829146168854e-05	pathway_bridge	background	192.5	6.405556274078223e-05
HNF4G	NEDD8	expression regulates	->	1.0	expression	0	inter	7	15	1.714	44.2	22.957	0.0952	0.1242	18	356	3.710956793464672e-06	0.00016149513197338892	pathway_bridge	pathway_bridge	187.0	8.260304438342679e-05
HNF4G	NFATC3	expression regulates	->	1.0	expression	0	inter	7	10	1.714	2.7	2.207	0.0952	0.0643	18	42	3.710956793464672e-06	2.200961790107053e-06	pathway_bridge	pathway_bridge	30.0	2.9559592917858627e-06
HNF4G	NFE2L2	expression regulates	->	1.0	expression	0	inter	7	28	1.714	22.893	12.304	0.0952	0.1396	18	164	3.710956793464672e-06	5.596315354240016e-05	pathway_bridge	pathway_bridge	91.0	2.9837055167932416e-05
HNF4G	NFKBIA	expression regulates	->	1.0	expression	0	inter	7	66	1.714	24.97	13.342	0.0952	0.1195	18	209	3.710956793464672e-06	5.639427859907897e-05	pathway_bridge	pathway_bridge	113.5	3.005261769627182e-05
HNF4G	NSD2	expression regulates	->	1.0	expression	0	inter	7	15	1.714	14.067	7.89	0.0952	0.0539	18	261	3.710956793464672e-06	2.523377264748916e-05	pathway_bridge	pathway_bridge	139.5	1.4472364720476916e-05
HNF4G	SH2D2A	expression regulates	->	1.0	expression	0	inter	7	4	1.714	12.5	7.107	0.0952	0.2604	18	48	3.710956793464672e-06	6.392555368878329e-06	pathway_bridge	background	33.0	5.0517560811715e-06
HNF4G	SLC40A1	expression regulates	->	1.0	expression	0	inter	7	7	1.714	2.143	1.929	0.0952	0.0523	18	41	3.710956793464672e-06	9.007918989222094e-07	pathway_bridge	pathway_bridge	29.5	2.305874346193441e-06
HNF4G	SMYD3	expression regulates	->	1.0	expression	0	inter	7	3	1.714	3.667	2.69	0.0952	0.0524	18	70	3.710956793464672e-06	2.5584409947163165e-05	pathway_bridge	background	44.0	1.4647683370313918e-05
HNF4G	SRPK2	expression regulates	->	1.0	expression	0	inter	7	8	1.714	63.125	32.42	0.0952	0.0894	18	706	3.710956793464672e-06	0.0012603876832643793	pathway_bridge	structural_hub	362.0	0.000632049320028922
HNF4G	TEX15	expression regulates	->	1.0	expression	0	inter	7	4	1.714	1.5	1.607	0.0952	0.075	18	20	3.710956793464672e-06	1.6415622358369052e-06	pathway_bridge	background	19.0	2.6762595146507885e-06
HNF4G	ZMYND8	expression regulates	->	1.0	expression	0	inter	7	6	1.714	31.667	16.69	0.0952	0.1568	18	202	3.710956793464672e-06	4.7559626137069164e-05	pathway_bridge	background	110.0	2.5635291465266918e-05
HNRNPA0	JUND	expression regulated by	<-	1.0	expression	0	inter	5	15	70.8	13.267	42.033	0.245	0.1746	289	76	8.32209854881558e-05	4.4019733504822096e-06	background	pathway_bridge	182.5	4.3811479419319e-05
HNRNPA0	MAPKAPK2	predicted	-	0.93	predicted	0	inter	5	52	70.8	8.577	39.688	0.245	0.0727	289	118	8.32209854881558e-05	5.982513647497701e-05	background	pathway_bridge	203.5	7.152306098156641e-05
HNRNPA0	PRP4K	predicted	-	0.92	predicted	0	inter	5	4	70.8	94.25	82.525	0.245	0.2882	289	327	8.32209854881558e-05	5.476220350089588e-05	background	background	308.0	6.899159449452584e-05
HNRNPA0	RBM39	predicted	-	0.96	predicted	0	inter	5	6	70.8	164.0	117.4	0.245	0.1572	289	1043	8.32209854881558e-05	0.000862947220883084	background	pathway_bridge	666.0	0.0004730841031856199
HNRNPA0	SNRNP70	predicted	-	0.88	predicted	0	inter	5	6	70.8	155.5	113.15	0.245	0.1587	289	980	8.32209854881558e-05	0.0005445473123118623	background	pathway_bridge	634.5	0.00031388414890000903
HNRNPA0	SNRPA	predicted	-	0.92	predicted	0	inter	5	6	70.8	143.833	107.317	0.245	0.2947	289	488	8.32209854881558e-05	0.0001542669360173365	background	background	388.5	0.00011874396075274614
HNRNPA0	THOC6	predicted	-	0.91	predicted	0	inter	5	5	70.8	18.6	44.7	0.245	0.2067	289	90	8.32209854881558e-05	2.954301989973729e-06	background	background	189.5	4.308764373906476e-05
HNRNPA0	TRIM31	predicted	-	0.89	predicted	0	inter	5	4	70.8	44.5	57.65	0.245	0.0998	289	446	8.32209854881558e-05	9.898761346625088e-05	background	background	367.5	9.110429947720334e-05
HNRNPA1	NFIC	expression regulated by	<-	1.0	expression	0	inter	20	4	94.95	60.5	77.725	0.1081	0.0742	878	815	0.0006709784682986661	0.0008340220199170767	pathway_bridge	pathway_bridge	846.5	0.0007525002441078714
HNRNPA1	RBM14	predicted	-	0.92	predicted	0	inter	20	5	94.95	70.6	82.775	0.1081	0.1265	878	558	0.0006709784682986661	0.00027188745572319834	pathway_bridge	pathway_bridge	718.0	0.0004714329620109322
HNRNPA2B1	RBM14	predicted	-	0.93	predicted	0	inter	17	5	88.882	70.6	79.741	0.1301	0.1265	683	558	0.000956851718183118	0.00027188745572319834	pathway_bridge	pathway_bridge	620.5	0.0006143695869531582
HNRNPA3	JUND	expression regulated by	<-	1.0	expression	0	inter	11	15	65.636	13.267	39.452	0.1509	0.1746	435	76	0.00013872095292706741	4.4019733504822096e-06	pathway_bridge	pathway_bridge	255.5	7.156146313877481e-05
HNRNPA3	RBM14	predicted	-	0.92	predicted	0	inter	11	5	65.636	70.6	68.118	0.1509	0.1265	435	558	0.00013872095292706741	0.00027188745572319834	pathway_bridge	pathway_bridge	496.5	0.0002053042043251329
HNRNPC	HNRNPDL	predicted	-	0.88	predicted	0	inter	23	6	77.043	24.5	50.772	0.1187	0.0631	649	388	0.0004562464587346502	9.767412757700278e-05	pathway_bridge	background	518.5	0.00027696029315582647
HNRNPC	MYBBP1A	predicted	-	0.93	predicted	0	inter	23	4	77.043	31.25	54.147	0.1187	0.0717	649	436	0.0004562464587346502	0.00019667175044877063	pathway_bridge	pathway_bridge	542.5	0.00032645910459171043
HNRNPC	RBM14	predicted	-	0.88	predicted	0	inter	23	5	77.043	70.6	73.822	0.1187	0.1265	649	558	0.0004562464587346502	0.00027188745572319834	pathway_bridge	pathway_bridge	603.5	0.0003640669572289243
HNRNPC	SMARCA5	predicted	-	0.88	predicted	0	inter	23	14	77.043	36.429	56.736	0.1187	0.0899	649	405	0.0004562464587346502	6.49322565585186e-05	pathway_bridge	pathway_bridge	527.0	0.0002605893576465844
HNRNPC	SMARCB1	predicted	-	0.91	predicted	0	inter	23	21	77.043	68.81	72.927	0.1187	0.0864	649	796	0.0004562464587346502	0.001229681280849798	pathway_bridge	structural_hub	722.5	0.0008429638697922241
HNRNPC	SMARCC1	predicted	-	0.91	predicted	0	inter	23	22	77.043	48.773	62.908	0.1187	0.1294	649	377	0.0004562464587346502	0.0005300531988750136	pathway_bridge	pathway_bridge	513.0	0.0004931498288048319
HNRNPC	SMARCC2	predicted	-	0.88	predicted	0	inter	23	21	77.043	51.524	64.284	0.1187	0.1435	649	359	0.0004562464587346502	7.632324355199175e-05	pathway_bridge	pathway_bridge	504.0	0.00026628485114332096
HNRNPC	SMARCE1	predicted	-	0.88	predicted	0	inter	23	21	77.043	41.714	59.379	0.1187	0.1479	649	282	0.0004562464587346502	8.306002291316935e-05	pathway_bridge	pathway_bridge	465.5	0.00026965324082390977
HNRNPC	TADA2A	predicted	-	0.89	predicted	0	inter	23	7	77.043	30.857	53.95	0.1187	0.1574	649	196	0.0004562464587346502	7.78089248565031e-05	pathway_bridge	pathway_bridge	422.5	0.00026702769179557664
HNRNPC	THRAP3	predicted	-	0.9	predicted	0	inter	23	7	77.043	24.714	50.879	0.1187	0.0527	649	469	0.0004562464587346502	0.00024362766778263315	pathway_bridge	pathway_bridge	559.0	0.0003499370632586417
HNRNPD	HNRNPDL	predicted	-	0.92	predicted	0	inter	14	6	67.786	24.5	46.143	0.1078	0.0631	629	388	0.00045589797740740754	9.767412757700278e-05	pathway_bridge	background	508.5	0.00027678605249220514
HNRNPD	ILF2	predicted	-	0.98	predicted	0	inter	14	7	67.786	44.857	56.321	0.1078	0.0746	629	601	0.00045589797740740754	0.00021502725184378014	pathway_bridge	pathway_bridge	615.0	0.0003354626146255938
HNRNPD	ILF3	predicted	-	0.98	predicted	0	inter	14	12	67.786	49.75	58.768	0.1078	0.0564	629	882	0.00045589797740740754	0.001636789278623196	pathway_bridge	structural_hub	755.5	0.0010463436280153018
HNRNPD	PKM	predicted	-	0.88	predicted	0	inter	14	19	67.786	27.158	47.472	0.1078	0.0557	629	488	0.00045589797740740754	0.0003672465105381398	pathway_bridge	pathway_bridge	558.5	0.00041157224397277365
HNRNPD	PRMT3	predicted	-	0.89	predicted	0	inter	14	6	67.786	27.333	47.56	0.1078	0.1333	629	205	0.00045589797740740754	2.781050879953404e-05	pathway_bridge	pathway_bridge	417.0	0.0002418542431034708
HNRNPD	RBM4	predicted	-	0.88	predicted	0	inter	14	2	67.786	1.5	34.643	0.1078	0.0056	629	268	0.00045589797740740754	4.2359295680118626e-05	pathway_bridge	background	448.5	0.00024912863654376306
HNRNPD	SAFB	predicted	-	0.9	predicted	0	inter	14	5	67.786	28.2	47.993	0.1078	0.1156	629	244	0.00045589797740740754	3.833616415153459e-05	pathway_bridge	background	436.5	0.0002471170707794711
HNRNPD	SMARCB1	predicted	-	0.88	predicted	0	inter	14	21	67.786	68.81	68.298	0.1078	0.0864	629	796	0.00045589797740740754	0.001229681280849798	pathway_bridge	structural_hub	712.5	0.0008427896291286028
HNRNPD	SMARCC1	predicted	-	0.91	predicted	0	inter	14	22	67.786	48.773	58.279	0.1078	0.1294	629	377	0.00045589797740740754	0.0005300531988750136	pathway_bridge	pathway_bridge	503.0	0.0004929755881412105
